Layer:     LL
00:00:01:596805  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:01:920103          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:01:926165          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:01:935178  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:01:938633  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:02:116847          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:02:132537  TX ---> LL_LC_RESET_REQ
00:00:02:135365  RX <--- LL_LC_RESET_CFM
00:00:02:136743  TX ---> LL_LC_SET_TESTER_NAME_REQ
00:00:02:139098  RX <--- LL_LC_SET_TESTER_NAME_CFM
00:00:02:140243  TX ---> LL_LC_SET_DEVICE_ADDRESS_REQ
00:00:02:142714  RX <--- LL_LC_SET_DEVICE_ADDRESS_CFM
00:00:02:143896  TX ---> LL_LC_ADD_REMOTE_DEVICE_ADDRESS_REQ
00:00:02:146113  RX <--- LL_LC_ADD_REMOTE_DEVICE_ADDRESS_CFM
00:00:02:150845          TX ---> HCI_RESET
00:00:02:375389          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_RESET, Status: Success - 0x00)
00:00:02:387245          TX ---> HCI_READ_LOCAL_SUPPORTED_FEATURES
00:00:02:584725          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_LOCAL_SUPPORTED_FEATURES, Status: Success - 0x00)
00:00:02:596666          TX ---> HCI_SET_EVENT_MASK
00:00:02:704183          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_SET_EVENT_MASK, Status: Success - 0x00)
00:00:02:715519          TX ---> HCI_LE_SET_EVENT_MASK
00:00:02:971414          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_EVENT_MASK, Status: Success - 0x00)
00:00:02:985501          TX ---> HCI_READ_BD_ADDR
00:00:03:097434          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_BD_ADDR, Status: Success - 0x00)
00:00:03:111553          TX ---> HCI_LE_SET_SCAN_PARAMETERS
00:00:03:216654          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_PARAMETERS, Status: Success - 0x00)
00:00:03:229658          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x01)
00:00:03:352039          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:03:367832  TX ---> LL_LC_ADVERTISE_PARAMETERS_REQ
00:00:03:372287  RX <--- LL_LC_ADVERTISE_PARAMETERS_CFM
00:00:03:373649  TX ---> LL_LC_ADVERTISE_CHANNEL_MAP_REQ
00:00:03:376976  RX <--- LL_LC_ADVERTISE_CHANNEL_MAP_CFM
00:00:03:378997  TX ---> LL_LC_ADVERTISE_DATA_REQ
00:00:03:381539  RX <--- LL_LC_ADVERTISE_DATA_CFM
00:00:03:382632  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x00)
00:00:03:385848  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:04:497676          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:04:500633          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:04:507146  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:04:509556  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:04:671127          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:04:685895  TX ---> LL_LC_RESET_REQ
00:00:04:688263  RX <--- LL_LC_RESET_CFM
00:00:04:689625  TX ---> LL_LC_SET_TESTER_NAME_REQ
00:00:04:692002  RX <--- LL_LC_SET_TESTER_NAME_CFM
00:00:04:693086  TX ---> LL_LC_SET_DEVICE_ADDRESS_REQ
00:00:04:695577  RX <--- LL_LC_SET_DEVICE_ADDRESS_CFM
00:00:04:696752  TX ---> LL_LC_ADD_REMOTE_DEVICE_ADDRESS_REQ
00:00:04:698986  RX <--- LL_LC_ADD_REMOTE_DEVICE_ADDRESS_CFM
00:00:04:703381          TX ---> HCI_RESET
00:00:04:913229          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_RESET, Status: Success - 0x00)
00:00:04:926586          TX ---> HCI_READ_LOCAL_SUPPORTED_FEATURES
00:00:05:256600          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_LOCAL_SUPPORTED_FEATURES, Status: Success - 0x00)
00:00:05:268807          TX ---> HCI_SET_EVENT_MASK
00:00:05:376645          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_SET_EVENT_MASK, Status: Success - 0x00)
00:00:05:387956          TX ---> HCI_LE_SET_EVENT_MASK
00:00:05:498413          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_EVENT_MASK, Status: Success - 0x00)
00:00:05:510320          TX ---> HCI_READ_BD_ADDR
00:00:05:628443          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_BD_ADDR, Status: Success - 0x00)
00:00:05:640732          TX ---> HCI_LE_SET_SCAN_PARAMETERS
00:00:05:747823          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_PARAMETERS, Status: Success - 0x00)
00:00:05:759020          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x01)
00:00:05:886985          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:05:899885  TX ---> LL_LC_ADVERTISE_PARAMETERS_REQ
00:00:05:903341  RX <--- LL_LC_ADVERTISE_PARAMETERS_CFM
00:00:05:905337  TX ---> LL_LC_ADVERTISE_CHANNEL_MAP_REQ
00:00:05:907594  RX <--- LL_LC_ADVERTISE_CHANNEL_MAP_CFM
00:00:05:908768  TX ---> LL_LC_ADVERTISE_DATA_REQ
00:00:05:911838  RX <--- LL_LC_ADVERTISE_DATA_CFM
00:00:05:914055  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x00)
00:00:05:916697  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:06:406320          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:409731          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:06:415030  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:06:440303  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:06:587613          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)

Final Verdict: PASS
