Layer:     LL
00:00:03:120004          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_EVENT_MASK, Status: Success - 0x00)
00:00:03:132005          TX ---> HCI_READ_BD_ADDR
00:00:03:250974          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_BD_ADDR, Status: Success - 0x00)
00:00:03:264273          TX ---> HCI_LE_SET_SCAN_PARAMETERS
00:00:03:372655          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_PARAMETERS, Status: Success - 0x00)
00:00:03:384361          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x01)
00:00:03:508878          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:03:524049  TX ---> LL_LC_ADVERTISE_PARAMETERS_REQ
00:00:03:527240  RX <--- LL_LC_ADVERTISE_PARAMETERS_CFM
00:00:03:529220  TX ---> LL_LC_ADVERTISE_CHANNEL_MAP_REQ
00:00:03:531779  RX <--- LL_LC_ADVERTISE_CHANNEL_MAP_CFM
00:00:03:532945  TX ---> LL_LC_ADVERTISE_DATA_REQ
00:00:03:536124  RX <--- LL_LC_ADVERTISE_DATA_CFM
00:00:03:538039  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x00)
00:00:03:541064  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:03:756880          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:03:758617          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:03:762447          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:03:768500  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:03:771623  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:03:952988          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:03:969489  TX ---> LL_LC_RESET_REQ
00:00:03:971985  RX <--- LL_LC_RESET_CFM
00:00:03:973269  TX ---> LL_LC_SET_TESTER_NAME_REQ
00:00:03:975550  RX <--- LL_LC_SET_TESTER_NAME_CFM
00:00:03:976837  TX ---> LL_LC_SET_DEVICE_ADDRESS_REQ
00:00:03:979534  RX <--- LL_LC_SET_DEVICE_ADDRESS_CFM
00:00:03:980846  TX ---> LL_LC_ADD_REMOTE_DEVICE_ADDRESS_REQ
00:00:03:983345  RX <--- LL_LC_ADD_REMOTE_DEVICE_ADDRESS_CFM
00:00:03:987348          TX ---> HCI_RESET
00:00:04:195059          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_RESET, Status: Success - 0x00)
00:00:04:206829          TX ---> HCI_READ_LOCAL_SUPPORTED_FEATURES
00:00:04:395890          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_LOCAL_SUPPORTED_FEATURES, Status: Success - 0x00)
00:00:04:408593          TX ---> HCI_SET_EVENT_MASK
00:00:04:531337          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_SET_EVENT_MASK, Status: Success - 0x00)
00:00:04:543388          TX ---> HCI_LE_SET_EVENT_MASK
00:00:04:676086          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_EVENT_MASK, Status: Success - 0x00)
00:00:04:688929          TX ---> HCI_READ_BD_ADDR
00:00:04:810992          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_BD_ADDR, Status: Success - 0x00)
00:00:04:824104          TX ---> HCI_LE_SET_SCAN_PARAMETERS
00:00:04:936265          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_PARAMETERS, Status: Success - 0x00)
00:00:04:947720          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x01)
00:00:05:075483          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:05:088559  TX ---> LL_LC_ADVERTISE_PARAMETERS_REQ
00:00:05:092056  RX <--- LL_LC_ADVERTISE_PARAMETERS_CFM
00:00:05:094090  TX ---> LL_LC_ADVERTISE_CHANNEL_MAP_REQ
00:00:05:096373  RX <--- LL_LC_ADVERTISE_CHANNEL_MAP_CFM
00:00:05:097520  TX ---> LL_LC_ADVERTISE_DATA_REQ
00:00:05:100726  RX <--- LL_LC_ADVERTISE_DATA_CFM
00:00:05:103309  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x00)
00:00:05:105841  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:05:360838          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:05:362592          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:05:365676          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:05:373182  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:05:376998          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:05:378822          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:05:383341          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:05:384166  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:05:639924          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)

Final Verdict: PASS
