Layer:     LL
00:00:05:399211          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_LOCAL_SUPPORTED_FEATURES, Status: Success - 0x00)
00:00:05:412124          TX ---> HCI_SET_EVENT_MASK
00:00:05:594212          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_SET_EVENT_MASK, Status: Success - 0x00)
00:00:05:606542          TX ---> HCI_LE_SET_EVENT_MASK
00:00:05:718278          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_EVENT_MASK, Status: Success - 0x00)
00:00:05:729278          TX ---> HCI_READ_BD_ADDR
00:00:05:844799          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_READ_BD_ADDR, Status: Success - 0x00)
00:00:05:859658          TX ---> HCI_LE_SET_SCAN_PARAMETERS
00:00:05:967771          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_PARAMETERS, Status: Success - 0x00)
00:00:05:979418          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x01)
00:00:06:106727          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)
00:00:06:147086  TX ---> LL_LC_ADVERTISE_PARAMETERS_REQ
00:00:06:171627  RX <--- LL_LC_ADVERTISE_PARAMETERS_CFM
00:00:06:173686  TX ---> LL_LC_ADVERTISE_CHANNEL_MAP_REQ
00:00:06:176184  RX <--- LL_LC_ADVERTISE_CHANNEL_MAP_CFM
00:00:06:177426  TX ---> LL_LC_ADVERTISE_DATA_REQ
00:00:06:180598  RX <--- LL_LC_ADVERTISE_DATA_CFM
00:00:06:182740  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x00)
00:00:06:185310  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:06:392261          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:394119          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:397730          TX ---> HCI_LE_SET_SCAN_ENABLE (Scan Enable: 0x00)
00:00:06:404392  TX ---> LL_LC_ADVERTISING_MODE_REQ (On/Off: 0x01)
00:00:06:408175          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:409828          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:413699          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:415101          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:418103  RX <--- LL_LC_ADVERTISING_MODE_CFM
00:00:06:687265          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:689033          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:692222          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:693851          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:697383          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:698772          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:701882          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:703599          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:706692          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:708344          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:711532          RX <--- HCI_LE_ADVERTISING_REPORT_EVENT
00:00:06:718434          RX <--- HCI_COMMAND_COMPLETE_EVENT(HCI_LE_SET_SCAN_ENABLE, Status: Success - 0x00)

Final Verdict: PASS
